,field,date,total_precip,max_temp_5,min_temp_5,max_temp_10,min_temp_10,avg_moist,max_moist,avg_moist_10cm,max_moist_10cm,avg_cond_5cm,avg_cond_10cm
1368,4,6/17/2018,8.200000137,21.20000076,15.60000038,20.10000038,15.89999962,0.270828056,0.27995199,0.268761559,0.274664789,0.144407899,0.166100759
168,1,6/18/2018,0,17.60000038,14.39999962,16.89999962,14.60000038,0.247643964,0.24930276,0.224931307,0.226930842,0.017388012,0.015598767
597,2,6/18/2018,0,19.70000076,16.39999962,18.29999924,16.20000076,0.284511022,0.291485518,0.239198917,0.243595883,0.161212656,0.110364721
940,3,6/18/2018,0,21.89999962,17.20000076,20.20000076,17.29999924,0.337861381,0.366386652,0.238739555,0.240045831,0.103561541,0.075401865
1369,4,6/18/2018,0,20.89999962,16.89999962,20,17,0.271926887,0.274255067,0.267407361,0.269719273,0.13967314,0.153318745
169,1,6/19/2018,0,18.29999924,14.5,17.39999962,14.80000019,0.244741994,0.246678308,0.221521032,0.223706856,0.016688224,0.015127917
598,2,6/19/2018,0,20.29999924,15.69999981,18.79999924,15.80000019,0.288244488,0.290701568,0.234924714,0.236017078,0.158652131,0.108763526
941,3,6/19/2018,0,22.60000038,16.89999962,20.70000076,17.29999924,0.297389037,0.307187766,0.238699535,0.240045831,0.083960403,0.072892049
1370,4,6/19/2018,0,22,16.5,21.10000038,16.89999962,0.269845309,0.270961523,0.265942145,0.267222911,0.142246473,0.158800488
170,1,6/20/2018,0,18.89999962,15.89999962,17.89999962,16,0.241554651,0.243153721,0.217968664,0.219528094,0.01611963,0.014628605
599,2,6/20/2018,0,20.20000076,17.20000076,18.89999962,17,0.287507165,0.288339585,0.231788984,0.232857913,0.155984517,0.107214285
942,3,6/20/2018,0,23.39999962,18.10000038,21.5,18.20000076,0.284727266,0.286756456,0.236768016,0.237812221,0.073314765,0.071135656
1371,4,6/20/2018,0,21.60000038,17.89999962,20.70000076,18.10000038,0.26707135,0.26805678,0.264316439,0.265130579,0.144364158,0.162672996
171,1,6/21/2018,0,17.89999962,16.10000038,17.29999924,16.20000076,0.239754036,0.240936086,0.215953582,0.217190146,0.015743704,0.014396961
600,2,6/21/2018,0,19.70000076,17,18.5,16.89999962,0.284236241,0.286756456,0.229197073,0.229676142,0.152699731,0.104838352
943,3,6/21/2018,0,22.5,18.5,21,18.60000038,0.281446246,0.282367676,0.235222404,0.236017078,0.069211508,0.06898346
1372,4,6/21/2018,0,21.29999924,17.89999962,20.79999924,18,0.26475676,0.265968829,0.262578475,0.263869882,0.142985458,0.161479173
172,1,6/22/2018,0,17.79999924,15.60000038,17.20000076,15.69999981,0.238271411,0.239153758,0.214358182,0.215781718,0.015433455,0.014288909
601,2,6/22/2018,0,20.10000038,16.89999962,18.79999924,16.70000076,0.281384759,0.282768816,0.227554442,0.228305578,0.150439038,0.103377467
944,3,6/22/2018,0,22.70000076,18.10000038,21.10000038,18.39999962,0.279642184,0.280758947,0.23369004,0.234665915,0.066580068,0.067216197
1373,4,6/22/2018,0,21.70000076,17.60000038,21,17.89999962,0.263260518,0.264710784,0.261338993,0.26260522,0.141821706,0.160201105
173,1,6/23/2018,0,18.10000038,16,17.5,16.10000038,0.236440578,0.237812221,0.212204644,0.213424921,0.015099703,0.013858922
602,2,6/23/2018,0,21.20000076,17.10000038,19.60000038,17,0.279822086,0.281564176,0.225445773,0.226012036,0.148871842,0.102409122
945,3,6/23/2018,0,24,18.39999962,22,18.60000038,0.277036427,0.277927101,0.232013374,0.232857913,0.064792566,0.065817347
1374,4,6/23/2018,0,22.39999962,17.89999962,21.79999924,18.20000076,0.261961853,0.263448775,0.260243459,0.261336565,0.141233699,0.159527737
174,1,6/24/2018,0,19.10000038,15,18.10000038,15.39999962,0.234447627,0.236017078,0.210027583,0.211530983,0.014694904,0.013356999
603,2,6/24/2018,0,21.60000038,16.60000038,20,16.79999924,0.277379324,0.27995199,0.223734928,0.224630326,0.146012064,0.100749817
946,3,6/24/2018,0,25.29999924,18,23,18.60000038,0.274239656,0.275074095,0.230349064,0.231497064,0.062704762,0.06441175
1375,4,6/24/2018,0,23.70000076,17.5,22.60000038,18,0.260404748,0.262182772,0.259037981,0.260912806,0.139756034,0.158365392
175,1,6/25/2018,0,18.5,16.20000076,17.79999924,16.29999924,0.232693688,0.23376283,0.207895619,0.209152862,0.014413474,0.012975659
604,2,6/25/2018,0,20.5,17.5,19.29999924,17.5,0.276779234,0.279143333,0.221389732,0.221854299,0.14327363,0.099073193
947,3,6/25/2018,0,23.70000076,19.20000076,22,19.60000038,0.271238971,0.272199869,0.229133679,0.230132073,0.059926167,0.062585895
1376,4,6/25/2018,0,21.89999962,18.5,21.29999924,18.89999962,0.258390098,0.259213328,0.257470744,0.258360922,0.138020224,0.156101513
176,1,6/26/2018,0,20.10000038,14.19999981,18.89999962,15,0.231789012,0.23331061,0.207417583,0.208675817,0.014190319,0.013060076
605,2,6/26/2018,0,20.20000076,15.69999981,18.89999962,16.10000038,0.274097087,0.276706964,0.220375528,0.221389994,0.139176493,0.09695983
948,3,6/26/2018,0,23.89999962,17,22,18.10000038,0.269277747,0.270547867,0.228269857,0.22921975,0.056994043,0.060612283
1377,4,6/26/2018,0,22.10000038,16.39999962,21.39999962,17.29999924,0.256223351,0.257934034,0.256140838,0.257934034,0.135409464,0.1531595
177,1,6/27/2018,0,21.20000076,15.10000038,19.89999962,15.69999981,0.231015865,0.232404754,0.207138154,0.208198294,0.014090549,0.013135546
606,2,6/27/2018,0,20.60000038,16,19.20000076,16.29999924,0.272670283,0.274664789,0.218999493,0.219528094,0.13747758,0.095988299
949,3,6/27/2018,0,24.79999924,17.70000076,22.60000038,18.5,0.267329613,0.268473059,0.226984298,0.228305578,0.0555646,0.05958206
1378,4,6/27/2018,0,22.10000038,16.70000076,21.20000076,17.60000038,0.254944076,0.257078946,0.255243455,0.257078946,0.133973911,0.151914059
178,1,6/28/2018,0,21.10000038,15,19.89999962,15.80000019,0.230614593,0.232404754,0.206888534,0.208198294,0.013945214,0.013167684
607,2,6/28/2018,0,20.29999924,15.69999981,18.89999962,16.10000038,0.271089481,0.273434281,0.217811121,0.218594328,0.135027559,0.094584904
950,3,6/28/2018,0,24.29999924,17.70000076,22.39999962,18.5,0.265226008,0.265968829,0.225877387,0.226930842,0.053471808,0.058202333
1379,4,6/28/2018,0,21.89999962,16.39999962,21.20000076,17.20000076,0.253677994,0.255793005,0.254340614,0.255793005,0.132412228,0.150391186
179,1,6/29/2018,0.200000003,22.39999962,15.60000038,21,16.20000076,0.229791083,0.231951147,0.206245521,0.207720295,0.013858567,0.013136914
608,2,6/29/2018,0,20.79999924,15.69999981,19.20000076,16.10000038,0.269757913,0.272199869,0.216518665,0.217658669,0.133367135,0.093506439
951,3,6/29/2018,0,25.20000076,17.79999924,23,18.70000076,0.263105499,0.264290541,0.224921291,0.226012036,0.052041356,0.057202646
1380,4,6/29/2018,0,22.89999962,16.70000076,21.89999962,17.39999962,0.252867862,0.254933447,0.25377159,0.255363435,0.131718887,0.149785233
180,1,6/30/2018,0,23,16.5,21.5,17.10000038,0.228789716,0.230587527,0.205358825,0.206762865,0.013758555,0.013056485
609,2,6/30/2018,0,21.60000038,16.29999924,20,16.60000038,0.268494932,0.270133793,0.215444965,0.216251671,0.132438647,0.092909376
952,3,6/30/2018,0,25.89999962,18.5,23.60000038,19.29999924,0.261244698,0.262182772,0.223943913,0.224630326,0.051031434,0.056456939
1381,4,6/30/2018,0,23.70000076,17.39999962,22.60000038,18.10000038,0.252197797,0.254503012,0.253285857,0.254933447,0.131102019,0.149662467
181,1,7/1/2018,0,23.60000038,18.70000076,22.10000038,18.79999924,0.227748189,0.22921975,0.204811514,0.205803528,0.013714659,0.013179318
610,2,7/1/2018,0,22.20000076,17.89999962,20.5,17.70000076,0.268023589,0.269719273,0.214067302,0.214840427,0.13167192,0.092345296
953,3,7/1/2018,0,26.60000038,20.29999924,24.39999962,20.60000038,0.259245187,0.2604886,0.223067201,0.223706856,0.049869106,0.055913954
1382,4,7/1/2018,0,23.89999962,19,22.89999962,19.39999962,0.251407027,0.253208995,0.252695029,0.25407213,0.130702315,0.149278368
182,1,7/2/2018,0,21.79999924,17.79999924,20.89999962,18.20000076,0.227548191,0.228762895,0.204771893,0.205803528,0.013299852,0.013138648
611,2,7/2/2018,0,20.60000038,17.39999962,19.60000038,17.5,0.267372564,0.268888891,0.212439142,0.213424921,0.128058932,0.090487962
954,3,7/2/2018,0,24.39999962,19.89999962,23.20000076,20.39999962,0.257324571,0.259213328,0.222684768,0.223244414,0.047201912,0.054434625
1383,4,7/2/2018,0,22.10000038,18.5,21.5,19,0.249671382,0.25104335,0.251311177,0.252344102,0.128378261,0.146357426
183,1,7/3/2018,0,22,15.89999962,20.89999962,16.79999924,0.2272576,0.228762895,0.204567544,0.205803528,0.01310714,0.013017425
612,2,7/3/2018,0,20.60000038,15.5,19.20000076,16.10000038,0.265920708,0.26805678,0.211425133,0.212478906,0.12514265,0.088844447
955,3,7/3/2018,0,24.70000076,17.60000038,22.89999962,18.79999924,0.256071612,0.257934034,0.222111788,0.222781509,0.045361803,0.05312714
1384,4,7/3/2018,0,22.79999924,16.5,21.89999962,17.5,0.248266373,0.250608891,0.25041423,0.252344102,0.126317791,0.144165834
184,1,7/4/2018,0,21.10000038,17.70000076,20.20000076,18,0.226608363,0.2278478,0.20426045,0.204842284,0.012860201,0.013029867
613,2,7/4/2018,0,19.29999924,17.39999962,18.60000038,17.39999962,0.265552504,0.266805321,0.2102838,0.211056307,0.124075706,0.088173079
956,3,7/4/2018,0,23,20,22.20000076,20.29999924,0.254984043,0.255793005,0.221693021,0.222318143,0.044299308,0.052521657
1385,4,7/4/2018,0,20.70000076,18.60000038,20.89999962,19,0.247919246,0.248866469,0.249804951,0.250608891,0.125625513,0.143192591
185,1,7/5/2018,0,23.89999962,16.79999924,22.10000038,17.29999924,0.225616885,0.227389559,0.203750755,0.205323145,0.012835989,0.012932126
614,2,7/5/2018,0,21.5,16.89999962,19.79999924,16.89999962,0.264237175,0.265549928,0.209936714,0.211056307,0.124043796,0.087669337
957,3,7/5/2018,0,25.20000076,18.60000038,23,19.29999924,0.253918486,0.255363435,0.220847489,0.221389994,0.043558788,0.051828958
1386,4,7/5/2018,0,26.70000076,17,24.20000076,17.70000076,0.247588539,0.250608891,0.24985457,0.252344102,0.125481803,0.14413959
186,1,7/6/2018,0,23.89999962,17.89999962,22.39999962,18.29999924,0.224452753,0.226012036,0.202863028,0.203879118,0.012603982,0.012999298
615,2,7/6/2018,0,21.79999924,17.60000038,20.29999924,17.60000038,0.264295759,0.265549928,0.20934448,0.210581154,0.123136101,0.086878276
958,3,7/6/2018,0,25.20000076,19.89999962,23.39999962,20.29999924,0.250887611,0.252776772,0.219783605,0.220459983,0.043040299,0.051637726
1387,4,7/6/2018,0,26.5,18.70000076,24.60000038,19.20000076,0.247081831,0.24930276,0.249564715,0.251477391,0.125617653,0.143739336
187,1,7/7/2018,0,23.60000038,17.5,22.20000076,18.10000038,0.223737398,0.225551933,0.202309008,0.203396827,0.012349711,0.012908636
616,2,7/7/2018,0,21.10000038,16.60000038,19.79999924,17,0.263568165,0.265130579,0.208950588,0.209629431,0.120183912,0.085077165
959,3,7/7/2018,0,24.70000076,18.89999962,23.10000038,19.89999962,0.24859367,0.25104335,0.218902485,0.219528094,0.041518214,0.050712489
1388,4,7/7/2018,0,27.29999924,17.79999924,25.5,18.79999924,0.245958081,0.248866469,0.24896997,0.251477391,0.124277566,0.142263553
188,1,7/8/2018,0,24.39999962,17.70000076,22.79999924,18.29999924,0.222625455,0.224630326,0.201354293,0.2024308,0.01215682,0.012788575
617,2,7/8/2018,0,22.5,17.10000038,20.79999924,17.39999962,0.262648108,0.264290541,0.20819465,0.209152862,0.119412375,0.084981778
960,3,7/8/2018,0,25.29999924,19.29999924,23.39999962,20.20000076,0.245292783,0.247554928,0.218159025,0.218594328,0.040622358,0.050254129
1389,4,7/8/2018,0,27.20000076,18.39999962,25.39999962,19.29999924,0.245247411,0.247554928,0.248500568,0.250608891,0.123229699,0.141116334
189,1,7/9/2018,0,21,18.5,21.29999924,18.79999924,0.222446659,0.223244414,0.201297864,0.201947063,0.012004022,0.012558453
618,2,7/9/2018,0,20.10000038,17.89999962,20,17.89999962,0.262217593,0.263448775,0.206746059,0.207241818,0.116036628,0.083140769
961,3,7/9/2018,0,22.70000076,19.79999924,22.70000076,20.39999962,0.240354438,0.241824508,0.217388618,0.217658669,0.038644128,0.049038563
1390,4,7/9/2018,0,23.60000038,19.39999962,23.10000038,20,0.243711565,0.245359987,0.24719866,0.248429745,0.120913126,0.13783798
190,1,7/10/2018,0,23.10000038,17.39999962,21.79999924,17.89999962,0.22155616,0.223244414,0.200630467,0.201947063,0.011839162,0.012591236
619,2,7/10/2018,0,21.60000038,17,20.20000076,17.10000038,0.261436056,0.263027221,0.206236466,0.207241818,0.115725118,0.083256466
962,3,7/10/2018,0,23.79999924,18.70000076,22.5,19.5,0.23923542,0.241824508,0.216779676,0.217190146,0.038142195,0.048533384
1391,4,7/10/2018,0,26.39999962,18.20000076,25,18.89999962,0.243645051,0.246239319,0.247196891,0.249738574,0.12054294,0.138091964
191,1,7/11/2018,0,24.39999962,18.20000076,22.89999962,18.60000038,0.220264169,0.221854299,0.199499707,0.200978145,0.011580577,0.012602725
620,2,7/11/2018,0,22.79999924,18.20000076,21.20000076,18.20000076,0.259977107,0.262182772,0.205886495,0.206762865,0.114588941,0.083487982
963,3,7/11/2018,0,25,19.89999962,23.5,20.39999962,0.237912081,0.240936086,0.215781471,0.216251671,0.037758922,0.048538977
1392,4,7/11/2018,0,27.5,19.60000038,25.89999962,20,0.243544295,0.246239319,0.247172733,0.249738574,0.120832098,0.138386198
192,1,7/12/2018,0,24.20000076,19.39999962,23.10000038,19.70000076,0.218661113,0.220459983,0.197913269,0.199034557,0.011422892,0.012609894
621,2,7/12/2018,0,25,19.70000076,22.89999962,19.39999962,0.258426881,0.2604886,0.204995471,0.206283435,0.113194588,0.084021252
964,3,7/12/2018,0,27.39999962,21.29999924,25.39999962,21.60000038,0.236173765,0.239600018,0.214653639,0.215311304,0.037034451,0.048675587
1393,4,7/12/2018,0,29.70000076,20.60000038,27.70000076,21.10000038,0.243383512,0.246678308,0.247135471,0.249738574,0.120957472,0.139086799
193,1,7/13/2018,0,23.5,20.29999924,22.70000076,20.5,0.217645169,0.218594328,0.197103381,0.198059872,0.011302881,0.012576964
622,2,7/13/2018,0,25.5,20.5,23.5,20.29999924,0.257386345,0.259213328,0.203835124,0.204842284,0.110600166,0.083446383
965,3,7/13/2018,0,28,22.39999962,26,22.70000076,0.233454853,0.237364128,0.213742674,0.214369059,0.035747341,0.048108456
1394,4,7/13/2018,0,29.70000076,21.5,27.70000076,22,0.242154147,0.245359987,0.246450703,0.248866469,0.119439745,0.137866346
194,1,7/14/2018,0,23.29999924,19.5,22.5,19.89999962,0.21718299,0.218126729,0.196763695,0.197571814,0.011112422,0.012454093
623,2,7/14/2018,0,25.10000038,20.20000076,23.29999924,20.20000076,0.256440717,0.258787334,0.202440397,0.203879118,0.107177465,0.081981662
966,3,7/14/2018,0,27.79999924,21.79999924,26,22.5,0.230774337,0.235116765,0.213086411,0.213897228,0.033841652,0.047044543
1395,4,7/14/2018,0,30.10000038,21,28.20000076,21.70000076,0.240882497,0.244478852,0.245610627,0.248429745,0.117517264,0.136256856
195,1,7/15/2018,0,24,19.70000076,23,20,0.216247712,0.217190146,0.196185907,0.197083265,0.010876048,0.012439321
624,2,7/15/2018,0,25.89999962,20.39999962,24,20.39999962,0.255009063,0.257078946,0.201647244,0.202914044,0.105374683,0.081175788
967,3,7/15/2018,0,29,22.29999924,26.70000076,22.89999962,0.229618056,0.234665915,0.212218608,0.212952152,0.032737641,0.046463821
1396,4,7/15/2018,0,30.70000076,21.5,28.60000038,22.20000076,0.240029745,0.243595883,0.245115789,0.24799256,0.116145314,0.135608744
196,1,7/16/2018,0,24.20000076,20.20000076,23.29999924,20.5,0.215454369,0.216721147,0.195723157,0.196594238,0.01069806,0.012338731
625,2,7/16/2018,0,26.29999924,20.89999962,24.29999924,20.89999962,0.254136084,0.256222099,0.200846366,0.201947063,0.103492867,0.080247584
968,3,7/16/2018,0,29,22.79999924,27,23.39999962,0.227925397,0.232857913,0.211513984,0.212478906,0.031541077,0.045832425
1397,4,7/16/2018,0,31,21.89999962,29.10000038,22.5,0.238431204,0.241380513,0.244320303,0.247116849,0.113422855,0.128354142
197,1,7/17/2018,0,25.29999924,20.20000076,24.29999924,20.60000038,0.214715224,0.215781718,0.194885013,0.19610472,0.010431083,0.012185043
626,2,7/17/2018,0,25.89999962,21.29999924,24,21.29999924,0.253549284,0.255363435,0.199851766,0.200978145,0.101424619,0.079169656
969,3,7/17/2018,0,28.79999924,22.79999924,26.79999924,23.5,0.225280446,0.230132073,0.21098676,0.212005168,0.030020281,0.044913683
1398,4,7/17/2018,0,31.10000038,22.10000038,29.10000038,22.70000076,0.236892887,0.240936086,0.243443047,0.246239319,0.111055979,0.123626502
198,1,7/18/2018,0,25.10000038,20.10000038,24.20000076,20.60000038,0.213745755,0.214840427,0.194096925,0.195124254,0.010187958,0.012090359
627,2,7/18/2018,0,25.10000038,20.20000076,23.39999962,20.39999962,0.252565787,0.254503012,0.19878736,0.199521169,0.098550887,0.077741862
970,3,7/18/2018,0,27.79999924,22,26.20000076,23,0.223150163,0.227389559,0.210861375,0.212005168,0.028387311,0.043807727
1399,4,7/18/2018,0,30.20000076,21.60000038,28.60000038,22.5,0.235904165,0.239153758,0.242819538,0.245359987,0.107227131,0.121858973
199,1,7/19/2018,0,23.20000076,20.10000038,23.29999924,20.5,0.213355808,0.213897228,0.193752309,0.194141835,0.009869491,0.011919504
628,2,7/19/2018,0,23.10000038,19.89999962,22.79999924,20.39999962,0.252322427,0.253640801,0.197225651,0.198059872,0.095416829,0.075940884
971,3,7/19/2018,0,26,22,25.79999924,22.79999924,0.220325388,0.222781509,0.210571184,0.211056307,0.026612052,0.042647466
1400,4,7/19/2018,0,27.70000076,21.89999962,26.60000038,22.70000076,0.23455509,0.236466557,0.241715822,0.243595883,0.106102094,0.121808178
200,1,7/20/2018,0,23.29999924,18.60000038,22.60000038,19.20000076,0.213099401,0.214369059,0.193564168,0.19463329,0.009616787,0.011784651
629,2,7/20/2018,0,22.60000038,17.89999962,21.29999924,18.79999924,0.25125383,0.252344102,0.19629469,0.197571814,0.092485419,0.074904655
972,3,7/20/2018,0,24.70000076,20,23.70000076,21.20000076,0.218038176,0.220925227,0.210452279,0.211056307,0.024857601,0.041478469
1401,4,7/20/2018,0,27.29999924,19.70000076,26.10000038,20.70000076,0.233559657,0.236017078,0.240814067,0.242711097,0.104055453,0.120501905
201,1,7/21/2018,0,23.79999924,18.60000038,22.89999962,19.20000076,0.212389413,0.213897228,0.192814865,0.193649903,0.009514496,0.011741305
630,2,7/21/2018,0,23.20000076,18.10000038,21.70000076,18.60000038,0.250287604,0.251910955,0.195447081,0.197083265,0.090657632,0.074342156
973,3,7/21/2018,0,25.70000076,19.89999962,24.20000076,20.89999962,0.216346088,0.221389994,0.210052528,0.210581154,0.024079403,0.041033799
1402,4,7/21/2018,0,28.29999924,19.29999924,26.70000076,20.39999962,0.233080979,0.236017078,0.240479743,0.242711097,0.103766437,0.119972487
202,1,7/22/2018,0,24.89999962,19.10000038,23.89999962,19.70000076,0.211385154,0.212478906,0.191813946,0.192664593,0.009301961,0.011677143
631,2,7/22/2018,0,24.5,18.79999924,22.5,19.10000038,0.24892234,0.25104335,0.195331321,0.196594238,0.089824284,0.074266888
974,3,7/22/2018,0,27.5,20.60000038,25.39999962,21.39999962,0.216917636,0.222318143,0.209377705,0.210105538,0.023763152,0.040900643
1403,4,7/22/2018,0,29.79999924,20.20000076,27.89999962,21.10000038,0.233256167,0.236915573,0.240507043,0.243153721,0.104147307,0.121012901
203,1,7/23/2018,0,25.79999924,19.79999924,24.60000038,20.29999924,0.210484574,0.211530983,0.190890393,0.191677332,0.009164655,0.011699924
632,2,7/23/2018,0,25.20000076,19.29999924,23.29999924,19.39999962,0.24803942,0.250173956,0.1945745,0.19610472,0.089318416,0.074070065
975,3,7/23/2018,0,28.39999962,21.39999962,26.10000038,22.20000076,0.216113822,0.221854299,0.208705377,0.209629431,0.023449357,0.040802963
1404,4,7/23/2018,0,30.39999962,21.10000038,28.29999924,21.89999962,0.233058811,0.236466557,0.240272432,0.242711097,0.104160557,0.121457829
204,1,7/24/2018,0,26.20000076,20.60000038,25.10000038,21.10000038,0.209396991,0.210581154,0.189796356,0.190688133,0.008941775,0.01161385
633,2,7/24/2018,0,25.79999924,20.10000038,23.79999924,20.20000076,0.247264137,0.24930276,0.194182157,0.195614725,0.088425581,0.073733595
976,3,7/24/2018,0,28.79999924,22.20000076,26.60000038,22.79999924,0.215267097,0.220925227,0.208141532,0.208675817,0.022916217,0.040470669
